棋王,阿城,8.8,https://img1.doubanio.com/view/subject/s/public/s26237958.jpg,https://book.douban.com/subject/1020961/
全球通史,(美) 斯塔夫里阿诺斯,9.1,https://img3.doubanio.com/view/subject/s/public/s29796663.jpg,https://book.douban.com/subject/10583099/
上学记,何兆武 口述,8.9,https://img9.doubanio.com/view/subject/s/public/s1950424.jpg,https://book.douban.com/subject/1859140/
此生未完成,于娟,8.9,https://img3.doubanio.com/view/subject/s/public/s6343233.jpg,https://book.douban.com/subject/6397275/
顾城的诗,顾城,8.8,https://img3.doubanio.com/view/subject/s/public/s1024472.jpg,https://book.douban.com/subject/1033825/
牧羊少年奇幻之旅,[巴西] 保罗·柯艾略,8.5,https://img1.doubanio.com/view/subject/s/public/s3668327.jpg,https://book.douban.com/subject/3608208/
一句顶一万句,刘震云,8.7,https://img1.doubanio.com/view/subject/s/public/s6916838.jpg,https://book.douban.com/subject/3633461/
雨季不再来,三毛,8.7,https://img1.doubanio.com/view/subject/s/public/s2563279.jpg,https://book.douban.com/subject/2136140/
失明症漫记,(葡)若泽·萨拉马戈,9.1,https://img1.doubanio.com/view/subject/s/public/s27217828.jpg,https://book.douban.com/subject/20428302/
罪与罚,[俄] 陀思妥耶夫斯基,9.1,https://img9.doubanio.com/view/subject/s/public/s1790246.jpg,https://book.douban.com/subject/1858568/
正见,宗萨蒋扬钦哲仁波切,8.8,https://img3.doubanio.com/view/subject/s/public/s1993421.jpg,https://book.douban.com/subject/1963912/
草房子,曹文轩,9.0,https://img3.doubanio.com/view/subject/s/public/s2652540.jpg,https://book.douban.com/subject/1052990/
雷雨,曹禺,8.6,https://img1.doubanio.com/view/subject/s/public/s23579217.jpg,https://book.douban.com/subject/1013416/
水浒传（全二册）,[明] 施耐庵,8.6,https://img1.doubanio.com/view/subject/s/public/s1436519.jpg,https://book.douban.com/subject/1008357/
人间草木,汪曾祺,9.0,https://img3.doubanio.com/view/subject/s/public/s1201610.jpg,https://book.douban.com/subject/1253310/
理想国,[古希腊] 柏拉图,8.7,https://img9.doubanio.com/view/subject/s/public/s1068535.jpg,https://book.douban.com/subject/1004821/
一千零一夜,纳训,8.7,https://img1.doubanio.com/view/subject/s/public/s1070937.jpg,https://book.douban.com/subject/1035848/
认识电影,[美] 路易斯·贾内梯,8.9,https://img3.doubanio.com/view/subject/s/public/s2781361.jpg,https://book.douban.com/subject/2326403/
黑客与画家,[美] Paul Graham,8.7,https://img9.doubanio.com/view/subject/s/public/s4669554.jpg,https://book.douban.com/subject/6021440/
从一到无穷大,[美] G. 伽莫夫,9.1,https://img3.doubanio.com/view/subject/s/public/s2516920.jpg,https://book.douban.com/subject/1102715/
青铜时代,王小波,8.7,https://img3.doubanio.com/view/subject/s/public/s1072541.jpg,https://book.douban.com/subject/1085883/
我的天才女友,[意] 埃莱娜·费兰特,8.5,https://img1.doubanio.com/view/subject/s/public/s29164777.jpg,https://book.douban.com/subject/26878124/
圣经,中国基督教协会,9.0,https://img1.doubanio.com/view/subject/s/public/s1677577.jpg,https://book.douban.com/subject/1803022/
孙子兵法,孙武,9.4,https://img1.doubanio.com/view/subject/s/public/s2142329.jpg,https://book.douban.com/subject/1949420/
茶馆,老舍,9.0,https://img3.doubanio.com/view/subject/s/public/s33516550.jpg,https://book.douban.com/subject/1036613/
巨流河,齐邦媛,8.7,https://img1.doubanio.com/view/subject/s/public/s4494379.jpg,https://book.douban.com/subject/4842446/
一桩事先张扬的凶杀案,[哥伦比亚] 加西亚·马尔克斯,8.7,https://img1.doubanio.com/view/subject/s/public/s26546959.jpg,https://book.douban.com/subject/24382569/
火星救援,[美] 安迪·威尔,8.9,https://img1.doubanio.com/view/subject/s/public/s28284337.jpg,https://book.douban.com/subject/26586492/
